date,product_id,units_sold,stock_available_end_of_day,promotion_flag,unit_price
2027-12-22,P18,49,76,0,55
2027-12-23,P18,63,132,0,55
2027-12-24,P18,58,79,0,55
2027-12-25,P18,62,107,0,55
2027-12-26,P18,66,100,0,55
2027-12-27,P18,51,107,0,55
2027-12-28,P18,69,79,0,55
2027-12-29,P18,57,124,0,55
2027-12-30,P18,62,89,0,55
2027-12-31,P18,72,105,0,55
2026-01-01,P19,21,111,0,110
2026-01-02,P19,23,109,0,110
2026-01-03,P19,25,58,0,110
2026-01-04,P19,25,111,0,110
2026-01-05,P19,19,31,0,110
2026-01-06,P19,19,138,0,110
2026-01-07,P19,19,130,0,110
2026-01-08,P19,30,36,0,110
2026-01-09,P19,18,87,0,110
2026-01-10,P19,21,123,0,110
2026-01-11,P19,16,92,0,110
2026-01-12,P19,13,139,0,110
2026-01-13,P19,22,32,1,110
2026-01-14,P19,30,89,1,110
2026-01-15,P19,35,54,1,110
2026-01-16,P19,35,79,1,110
2026-01-17,P19,26,66,0,110
2026-01-18,P19,25,118,0,110
2026-01-19,P19,17,132,0,110
2026-01-20,P19,22,68,0,110
2026-01-21,P19,23,132,0,110
2026-01-22,P19,27,23,0,110
2026-01-23,P19,26,76,0,110
2026-01-24,P19,24,56,0,110
2026-01-25,P19,20,139,0,110
2026-01-26,P19,22,52,0,110
2026-01-27,P19,16,109,0,110
2026-01-28,P19,26,91,0,110
2026-01-29,P19,24,116,0,110
2026-01-30,P19,26,138,0,110
2026-01-31,P19,44,97,0,110
2026-02-01,P19,33,47,0,110
2026-02-02,P19,28,86,0,110
2026-02-03,P19,30,125,0,110
2026-02-04,P19,29,97,0,110
2026-02-05,P19,20,54,0,110
2026-02-06,P19,31,72,0,110
2026-02-07,P19,27,41,0,110
2026-02-08,P19,36,127,0,110
2026-02-09,P19,28,60,0,110
2026-02-10,P19,24,128,0,110
2026-02-11,P19,25,33,0,110
2026-02-12,P19,24,53,0,110
2026-02-13,P19,28,99,0,110
2026-02-14,P19,37,136,0,110
2026-02-15,P19,21,138,0,110
2026-02-16,P19,34,56,0,110
2026-02-17,P19,36,95,0,110
2026-02-18,P19,24,62,0,110
2026-02-19,P19,34,51,0,110
2026-02-20,P19,28,31,0,110
2026-02-21,P19,27,31,0,110
2026-02-22,P19,31,83,0,110
2026-02-23,P19,29,124,0,110
2026-02-24,P19,36,116,0,110
2026-02-25,P19,29,45,0,110
2026-02-26,P19,36,89,0,110
2026-02-27,P19,42,135,0,110
2026-02-28,P19,38,56,0,110
2026-03-01,P19,56,98,0,110
2026-03-02,P19,41,51,0,110
2026-03-03,P19,37,48,0,110
2026-03-04,P19,32,107,0,110
2026-03-05,P19,49,89,0,110
2026-03-06,P19,44,107,1,110
2026-03-07,P19,44,122,1,110
2026-03-08,P19,34,69,0,110
2026-03-09,P19,49,51,0,110
2026-03-10,P19,38,65,0,110
2026-03-11,P19,42,73,0,110
2026-03-12,P19,37,128,0,110
2026-03-13,P19,41,109,1,110
2026-03-14,P19,63,93,1,110
2026-03-15,P19,51,97,0,110
2026-03-16,P19,38,118,0,110
2026-03-17,P19,43,58,0,110
2026-03-18,P19,49,91,0,110
2026-03-19,P19,46,94,0,110
2026-03-20,P19,52,83,1,110
2026-03-21,P19,57,70,1,110
2026-03-22,P19,59,79,0,110
2026-03-23,P19,42,118,0,110
2026-03-24,P19,42,73,0,110
2026-03-25,P19,34,51,0,110
2026-03-26,P19,44,40,0,110
2026-03-27,P19,58,99,1,110
2026-03-28,P19,74,73,1,110
2026-03-29,P19,61,72,0,110
2026-03-30,P19,43,87,0,110
2026-03-31,P19,35,115,0,110
2026-04-01,P19,55,66,0,110
2026-04-02,P19,52,95,0,110
2026-04-03,P19,58,95,0,110
2026-04-04,P19,64,81,0,110
2026-04-05,P19,64,73,0,110
2026-04-06,P19,39,111,0,110
2026-04-07,P19,51,87,0,110
2026-04-08,P19,62,70,0,110
2026-04-09,P19,50,116,0,110
2026-04-10,P19,52,85,0,110
2026-04-11,P19,62,71,0,110
2026-04-12,P19,67,115,0,110
2026-04-13,P19,54,63,0,110
2026-04-14,P19,45,100,0,110
2026-04-15,P19,43,75,0,110
2026-04-16,P19,46,87,0,110
2026-04-17,P19,46,113,0,110
2026-04-18,P19,89,96,0,110
2026-04-19,P19,63,128,0,110
2026-04-20,P19,53,132,0,110
2026-04-21,P19,43,79,0,110
2026-04-22,P19,34,68,0,110
2026-04-23,P19,59,106,0,110
2026-04-24,P19,54,60,0,110
2026-04-25,P19,72,84,0,110
2026-04-26,P19,67,82,0,110
2026-04-27,P19,45,80,0,110
2026-04-28,P19,54,61,0,110
2026-04-29,P19,53,91,0,110
2026-04-30,P19,57,117,0,110
2026-05-01,P19,60,83,0,110
2026-05-02,P19,75,134,0,110
2026-05-03,P19,64,77,0,110
2026-05-04,P19,41,93,0,110
2026-05-05,P19,46,113,0,110
2026-05-06,P19,43,53,0,110
2026-05-07,P19,53,75,0,110
2026-05-08,P19,57,113,0,110
2026-05-09,P19,72,85,0,110
2026-05-10,P19,56,134,0,110
2026-05-11,P19,44,73,0,110
2026-05-12,P19,52,106,0,110
2026-05-13,P19,55,85,0,110
2026-05-14,P19,45,110,0,110
2026-05-15,P19,62,66,0,110
2026-05-16,P19,55,100,0,110
2026-05-17,P19,68,123,0,110
2026-05-18,P19,36,74,0,110
2026-05-19,P19,59,99,0,110
2026-05-20,P19,46,78,0,110
2026-05-21,P19,37,56,0,110
2026-05-22,P19,48,71,0,110
2026-05-23,P19,60,69,0,110
2026-05-24,P19,62,87,0,110
2026-05-25,P19,50,74,0,110
2026-05-26,P19,49,122,0,110
2026-05-27,P19,52,66,0,110
2026-05-28,P19,60,76,0,110
2026-05-29,P19,57,84,0,110
2026-05-30,P19,64,68,0,110
2026-05-31,P19,73,80,0,110
2026-06-01,P19,53,139,0,110
2026-06-02,P19,52,139,0,110
2026-06-03,P19,61,73,0,110
2026-06-04,P19,45,56,0,110
2026-06-05,P19,56,114,0,110
2026-06-06,P19,64,63,0,110
2026-06-07,P19,51,68,0,110
2026-06-08,P19,40,41,0,110
2026-06-09,P19,56,88,0,110
2026-06-10,P19,50,84,0,110
2026-06-11,P19,63,73,0,110
2026-06-12,P19,53,128,0,110
2026-06-13,P19,57,91,0,110
2026-06-14,P19,53,75,0,110
2026-06-15,P19,49,131,0,110
2026-06-16,P19,60,84,0,110
2026-06-17,P19,45,78,0,110
2026-06-18,P19,41,57,0,110
2026-06-19,P19,61,95,0,110
2026-06-20,P19,57,79,0,110
2026-06-21,P19,56,101,0,110
2026-06-22,P19,38,101,0,110
2026-06-23,P19,44,75,0,110
2026-06-24,P19,45,58,0,110
2026-06-25,P19,46,93,0,110
2026-06-26,P19,68,111,0,110
2026-06-27,P19,64,92,0,110
2026-06-28,P19,66,64,0,110
2026-06-29,P19,51,97,0,110
2026-06-30,P19,57,61,0,110
2026-07-01,P19,37,34,0,110
2026-07-02,P19,35,81,0,110
2026-07-03,P19,67,94,1,110
2026-07-04,P19,50,88,1,110
2026-07-05,P19,51,71,0,110
2026-07-06,P19,44,93,0,110
2026-07-07,P19,39,52,0,110
2026-07-08,P19,31,69,0,110
2026-07-09,P19,35,130,0,110
2026-07-10,P19,46,123,1,110
2026-07-11,P19,51,93,1,110
2026-07-12,P19,45,103,0,110
2026-07-13,P19,22,42,0,110
2026-07-14,P19,28,134,0,110
2026-07-15,P19,34,67,0,110
2026-07-16,P19,36,92,0,110
2026-07-17,P19,58,79,1,110
2026-07-18,P19,60,116,1,110
2026-07-19,P19,49,77,0,110
2026-07-20,P19,35,105,0,110
2026-07-21,P19,35,102,0,110
2026-07-22,P19,41,65,0,110
2026-07-23,P19,29,91,0,110
2026-07-24,P19,52,83,1,110
2026-07-25,P19,59,137,1,110
2026-07-26,P19,45,124,0,110
2026-07-27,P19,49,92,0,110
2026-07-28,P19,37,57,0,110
2026-07-29,P19,38,125,0,110
2026-07-30,P19,40,36,0,110
2026-07-31,P19,45,68,1,110
2026-08-01,P19,57,124,0,110
2026-08-02,P19,45,63,0,110
2026-08-03,P19,39,54,0,110
2026-08-04,P19,25,90,0,110
2026-08-05,P19,46,105,0,110
2026-08-06,P19,46,78,0,110
2026-08-07,P19,44,86,0,110
2026-08-08,P19,39,119,0,110
2026-08-09,P19,54,125,0,110
2026-08-10,P19,37,58,0,110
2026-08-11,P19,39,88,0,110
2026-08-12,P19,36,58,0,110
2026-08-13,P19,38,61,0,110
2026-08-14,P19,38,40,0,110
2026-08-15,P19,80,112,1,110
2026-08-16,P19,73,93,1,110
2026-08-17,P19,47,46,1,110
2026-08-18,P19,38,126,0,110
2026-08-19,P19,25,27,0,110
2026-08-20,P19,26,30,0,110
2026-08-21,P19,40,117,0,110
2026-08-22,P19,45,80,0,110
2026-08-23,P19,39,111,0,110
2026-08-24,P19,33,100,0,110
2026-08-25,P19,35,66,0,110
2026-08-26,P19,33,65,0,110
2026-08-27,P19,38,91,0,110
2026-08-28,P19,52,55,0,110
2026-08-29,P19,54,122,0,110
2026-08-30,P19,41,70,0,110
2026-08-31,P19,25,90,0,110
2026-09-01,P19,32,45,0,110
2026-09-02,P19,40,69,0,110
2026-09-03,P19,40,94,0,110
2026-09-04,P19,49,128,0,110
2026-09-05,P19,40,53,0,110
2026-09-06,P19,40,49,0,110
2026-09-07,P19,45,51,0,110
2026-09-08,P19,45,126,0,110
2026-09-09,P19,44,131,0,110
2026-09-10,P19,40,90,0,110
2026-09-11,P19,49,75,0,110
2026-09-12,P19,50,128,0,110
2026-09-13,P19,45,101,0,110
2026-09-14,P19,42,116,0,110
2026-09-15,P19,44,41,0,110
2026-09-16,P19,36,71,0,110
2026-09-17,P19,45,74,0,110
2026-09-18,P19,42,76,0,110
2026-09-19,P19,52,62,0,110
2026-09-20,P19,51,130,0,110
2026-09-21,P19,36,63,0,110
2026-09-22,P19,40,111,0,110
2026-09-23,P19,38,104,0,110
2026-09-24,P19,50,115,0,110
2026-09-25,P19,39,44,0,110
2026-09-26,P19,45,51,0,110
2026-09-27,P19,61,105,0,110
2026-09-28,P19,40,109,0,110
2026-09-29,P19,38,114,0,110
2026-09-30,P19,37,73,0,110
2026-10-01,P19,33,68,0,110
2026-10-02,P19,51,82,1,110
2026-10-03,P19,64,97,1,110
2026-10-04,P19,43,70,0,110
2026-10-05,P19,35,131,0,110
2026-10-06,P19,44,50,0,110
2026-10-07,P19,37,43,0,110
2026-10-08,P19,40,72,0,110
2026-10-09,P19,50,53,1,110
2026-10-10,P19,64,77,1,110
2026-10-11,P19,61,94,0,110
2026-10-12,P19,39,57,0,110
2026-10-13,P19,45,137,0,110
2026-10-14,P19,46,98,0,110
2026-10-15,P19,33,61,0,110
2026-10-16,P19,54,88,1,110
2026-10-17,P19,65,110,1,110
2026-10-18,P19,62,90,0,110
2026-10-19,P19,40,71,0,110
2026-10-20,P19,86,81,1,110
2026-10-21,P19,71,101,1,110
2026-10-22,P19,71,92,1,110
2026-10-23,P19,103,136,1,110
2026-10-24,P19,88,136,1,110
2026-10-25,P19,98,98,1,110
2026-10-26,P19,42,67,0,110
2026-10-27,P19,38,69,0,110
2026-10-28,P19,52,69,0,110
2026-10-29,P19,48,127,0,110
2026-10-30,P19,57,83,1,110
2026-10-31,P19,65,83,1,110
2026-11-01,P19,84,120,1,110
2026-11-02,P19,85,100,1,110
2026-11-03,P19,81,97,1,110
2026-11-04,P19,32,54,0,110
2026-11-05,P19,40,57,0,110
2026-11-06,P19,47,68,0,110
2026-11-07,P19,66,77,0,110
2026-11-08,P19,44,59,0,110
2026-11-09,P19,34,62,0,110
2026-11-10,P19,48,112,0,110
2026-11-11,P19,42,90,0,110
2026-11-12,P19,36,49,0,110
2026-11-13,P19,46,65,0,110
2026-11-14,P19,50,76,0,110
2026-11-15,P19,44,57,0,110
2026-11-16,P19,42,74,0,110
2026-11-17,P19,41,72,0,110
2026-11-18,P19,47,62,0,110
2026-11-19,P19,55,125,0,110
2026-11-20,P19,42,84,0,110
2026-11-21,P19,56,58,0,110
2026-11-22,P19,49,77,0,110
2026-11-23,P19,49,92,0,110
2026-11-24,P19,36,43,0,110
2026-11-25,P19,43,57,0,110
2026-11-26,P19,40,78,0,110
2026-11-27,P19,47,59,0,110
2026-11-28,P19,76,86,0,110
2026-11-29,P19,46,65,0,110
2026-11-30,P19,49,70,0,110
2026-12-01,P19,52,108,0,110
2026-12-02,P19,39,126,0,110
2026-12-03,P19,53,131,0,110
2026-12-04,P19,50,114,0,110
2026-12-05,P19,48,48,0,110
2026-12-06,P19,56,95,0,110
2026-12-07,P19,49,126,0,110
2026-12-08,P19,34,136,0,110
2026-12-09,P19,39,89,0,110
2026-12-10,P19,42,101,0,110
2026-12-11,P19,42,131,0,110
2026-12-12,P19,57,91,0,110
2026-12-13,P19,38,61,0,110
2026-12-14,P19,44,99,0,110
2026-12-15,P19,42,41,0,110
2026-12-16,P19,40,38,0,110
2026-12-17,P19,34,129,0,110
2026-12-18,P19,50,118,0,110
2026-12-19,P19,57,127,0,110
2026-12-20,P19,52,70,0,110
2026-12-21,P19,51,119,0,110
2026-12-22,P19,43,110,0,110
2026-12-23,P19,33,103,0,110
2026-12-24,P19,44,138,0,110
2026-12-25,P19,36,32,0,110
2026-12-26,P19,57,78,0,110
2026-12-27,P19,42,99,0,110
2026-12-28,P19,46,72,0,110
2026-12-29,P19,38,131,0,110
2026-12-30,P19,42,101,0,110
2026-12-31,P19,43,74,0,110
2027-01-01,P19,44,62,0,110
2027-01-02,P19,43,43,0,110
2027-01-03,P19,40,119,0,110
2027-01-04,P19,42,49,0,110
2027-01-05,P19,35,64,0,110
2027-01-06,P19,40,85,0,110
2027-01-07,P19,47,85,0,110
2027-01-08,P19,51,52,0,110
2027-01-09,P19,66,85,0,110
2027-01-10,P19,39,83,0,110
2027-01-11,P19,37,55,0,110
2027-01-12,P19,46,114,0,110
2027-01-13,P19,73,98,1,110
2027-01-14,P19,60,85,1,110
2027-01-15,P19,74,99,1,110
2027-01-16,P19,72,129,1,110
2027-01-17,P19,47,111,0,110
2027-01-18,P19,35,63,0,110
2027-01-19,P19,33,54,0,110
2027-01-20,P19,44,110,0,110
2027-01-21,P19,38,131,0,110
2027-01-22,P19,40,56,0,110
2027-01-23,P19,44,47,0,110
2027-01-24,P19,50,131,0,110
2027-01-25,P19,33,60,0,110
2027-01-26,P19,40,55,0,110
2027-01-27,P19,33,49,0,110
2027-01-28,P19,40,128,0,110
2027-01-29,P19,35,101,0,110
2027-01-30,P19,69,93,0,110
2027-01-31,P19,53,113,0,110
2027-02-01,P19,36,50,0,110
2027-02-02,P19,38,96,0,110
2027-02-03,P19,49,96,0,110
2027-02-04,P19,41,58,0,110
2027-02-05,P19,38,108,0,110
2027-02-06,P19,43,128,0,110
2027-02-07,P19,33,132,0,110
2027-02-08,P19,30,110,0,110
2027-02-09,P19,36,113,0,110
2027-02-10,P19,32,114,0,110
2027-02-11,P19,25,62,0,110
2027-02-12,P19,38,97,0,110
2027-02-13,P19,37,41,0,110
2027-02-14,P19,45,60,0,110
2027-02-15,P19,50,71,0,110
2027-02-16,P19,40,112,0,110
2027-02-17,P19,34,53,0,110
2027-02-18,P19,30,64,0,110
2027-02-19,P19,52,55,0,110
2027-02-20,P19,46,52,0,110
2027-02-21,P19,54,94,0,110
2027-02-22,P19,34,95,0,110
2027-02-23,P19,35,128,0,110
2027-02-24,P19,39,39,0,110
2027-02-25,P19,44,97,0,110
2027-02-26,P19,39,133,0,110
2027-02-27,P19,51,78,0,110
2027-02-28,P19,47,129,0,110
2027-03-01,P19,38,52,0,110
2027-03-02,P19,48,124,0,110
2027-03-03,P19,54,85,0,110
2027-03-04,P19,57,126,0,110
2027-03-05,P19,76,79,1,110
2027-03-06,P19,65,134,1,110
2027-03-07,P19,49,66,0,110
2027-03-08,P19,41,66,0,110
2027-03-09,P19,47,63,0,110
2027-03-10,P19,53,97,0,110
2027-03-11,P19,40,48,0,110
2027-03-12,P19,70,77,1,110
2027-03-13,P19,63,79,1,110
2027-03-14,P19,46,125,0,110
2027-03-15,P19,49,80,0,110
2027-03-16,P19,51,59,0,110
2027-03-17,P19,51,59,0,110
2027-03-18,P19,52,95,0,110
2027-03-19,P19,57,132,1,110
2027-03-20,P19,75,109,1,110
2027-03-21,P19,62,79,0,110
2027-03-22,P19,49,55,0,110
2027-03-23,P19,37,48,0,110
2027-03-24,P19,51,77,0,110
2027-03-25,P19,52,79,0,110
2027-03-26,P19,68,92,1,110
2027-03-27,P19,72,111,1,110
2027-03-28,P19,65,78,0,110
2027-03-29,P19,36,68,0,110
2027-03-30,P19,48,86,0,110
2027-03-31,P19,48,81,0,110
2027-04-01,P19,58,72,0,110
2027-04-02,P19,48,93,0,110
2027-04-03,P19,58,92,0,110
2027-04-04,P19,38,50,0,110
2027-04-05,P19,44,118,0,110
2027-04-06,P19,36,82,0,110
2027-04-07,P19,41,106,0,110
2027-04-08,P19,50,128,0,110
2027-04-09,P19,62,69,0,110
2027-04-10,P19,69,88,0,110
2027-04-11,P19,58,85,0,110
2027-04-12,P19,48,73,0,110
2027-04-13,P19,34,83,0,110
2027-04-14,P19,53,133,0,110
2027-04-15,P19,58,77,0,110
2027-04-16,P19,52,83,0,110
2027-04-17,P19,85,115,0,110
2027-04-18,P19,69,101,0,110
2027-04-19,P19,47,121,0,110
2027-04-20,P19,47,75,0,110
2027-04-21,P19,52,66,0,110
2027-04-22,P19,50,101,0,110
2027-04-23,P19,42,75,0,110
2027-04-24,P19,81,124,0,110
2027-04-25,P19,59,110,0,110
2027-04-26,P19,54,88,0,110
2027-04-27,P19,55,122,0,110
2027-04-28,P19,45,106,0,110
2027-04-29,P19,45,93,0,110
2027-04-30,P19,71,104,0,110
2027-05-01,P19,74,94,0,110
2027-05-02,P19,60,72,0,110
2027-05-03,P19,41,54,0,110
2027-05-04,P19,49,74,0,110
2027-05-05,P19,37,43,0,110
2027-05-06,P19,45,137,0,110
2027-05-07,P19,44,98,0,110
2027-05-08,P19,51,68,0,110
2027-05-09,P19,72,104,0,110
2027-05-10,P19,51,130,0,110
2027-05-11,P19,60,92,0,110
2027-05-12,P19,52,77,0,110
2027-05-13,P19,52,49,0,110
2027-05-14,P19,67,83,0,110
2027-05-15,P19,54,91,0,110
2027-05-16,P19,63,105,0,110
2027-05-17,P19,50,130,0,110
2027-05-18,P19,53,67,0,110
2027-05-19,P19,44,84,0,110
2027-05-20,P19,54,91,0,110
2027-05-21,P19,52,52,0,110
2027-05-22,P19,63,100,0,110
2027-05-23,P19,76,83,0,110
2027-05-24,P19,44,124,0,110
2027-05-25,P19,46,61,0,110
2027-05-26,P19,47,123,0,110
2027-05-27,P19,48,127,0,110
2027-05-28,P19,59,64,0,110
2027-05-29,P19,75,89,0,110
2027-05-30,P19,79,110,0,110
2027-05-31,P19,56,65,0,110
2027-06-01,P19,55,76,0,110
2027-06-02,P19,55,88,0,110
2027-06-03,P19,56,70,0,110
2027-06-04,P19,61,80,0,110
2027-06-05,P19,63,114,0,110
2027-06-06,P19,52,120,0,110
2027-06-07,P19,51,111,0,110
2027-06-08,P19,39,110,0,110
2027-06-09,P19,41,77,0,110
2027-06-10,P19,54,74,0,110
2027-06-11,P19,58,97,0,110
2027-06-12,P19,50,77,0,110
2027-06-13,P19,59,84,0,110
2027-06-14,P19,50,73,0,110
2027-06-15,P19,55,77,0,110
2027-06-16,P19,49,108,0,110
2027-06-17,P19,65,105,0,110
2027-06-18,P19,52,69,0,110
2027-06-19,P19,64,106,0,110
2027-06-20,P19,48,67,0,110
2027-06-21,P19,39,36,0,110
2027-06-22,P19,51,76,0,110
2027-06-23,P19,57,87,0,110
2027-06-24,P19,54,74,0,110
2027-06-25,P19,52,72,0,110
2027-06-26,P19,59,129,0,110
2027-06-27,P19,57,76,0,110
2027-06-28,P19,55,91,0,110
2027-06-29,P19,56,81,0,110
2027-06-30,P19,59,125,0,110
2027-07-01,P19,36,112,0,110
2027-07-02,P19,45,127,1,110
2027-07-03,P19,53,94,1,110
2027-07-04,P19,45,77,0,110
2027-07-05,P19,38,68,0,110
2027-07-06,P19,24,95,0,110
2027-07-07,P19,44,113,0,110
2027-07-08,P19,41,53,0,110
2027-07-09,P19,42,70,1,110
2027-07-10,P19,63,96,1,110
2027-07-11,P19,29,66,0,110
2027-07-12,P19,41,72,0,110
2027-07-13,P19,35,64,0,110
2027-07-14,P19,31,128,0,110
2027-07-15,P19,33,118,0,110
2027-07-16,P19,56,59,1,110
2027-07-17,P19,58,119,1,110
2027-07-18,P19,39,36,0,110
2027-07-19,P19,27,56,0,110
2027-07-20,P19,37,70,0,110
2027-07-21,P19,37,61,0,110
2027-07-22,P19,45,47,0,110
2027-07-23,P19,57,85,1,110
2027-07-24,P19,58,97,1,110
2027-07-25,P19,47,78,0,110
2027-07-26,P19,29,61,0,110
2027-07-27,P19,43,105,0,110
2027-07-28,P19,38,100,0,110
2027-07-29,P19,35,63,0,110
2027-07-30,P19,45,83,1,110
2027-07-31,P19,59,88,1,110
2027-08-01,P19,61,60,0,110
2027-08-02,P19,33,93,0,110
2027-08-03,P19,45,43,0,110
2027-08-04,P19,38,130,0,110
2027-08-05,P19,51,80,0,110
2027-08-06,P19,45,67,0,110
2027-08-07,P19,58,89,0,110
2027-08-08,P19,43,65,0,110
2027-08-09,P19,31,102,0,110
2027-08-10,P19,27,81,0,110
2027-08-11,P19,32,65,0,110
2027-08-12,P19,32,71,0,110
2027-08-13,P19,47,62,0,110
2027-08-14,P19,41,107,0,110
2027-08-15,P19,76,90,1,110
2027-08-16,P19,60,71,1,110
2027-08-17,P19,44,65,1,110
2027-08-18,P19,37,122,0,110
2027-08-19,P19,36,64,0,110
2027-08-20,P19,46,115,0,110
2027-08-21,P19,40,74,0,110
2027-08-22,P19,54,84,0,110
2027-08-23,P19,32,86,0,110
2027-08-24,P19,40,66,0,110
2027-08-25,P19,29,51,0,110
2027-08-26,P19,41,42,0,110
2027-08-27,P19,49,71,0,110
2027-08-28,P19,58,127,0,110
2027-08-29,P19,47,66,0,110
2027-08-30,P19,45,136,0,110
2027-08-31,P19,41,88,0,110
2027-09-01,P19,44,68,0,110
2027-09-02,P19,40,57,0,110
2027-09-03,P19,39,67,0,110
2027-09-04,P19,39,54,0,110
2027-09-05,P19,47,65,0,110
2027-09-06,P19,38,129,0,110
2027-09-07,P19,40,64,0,110
2027-09-08,P19,36,64,0,110
2027-09-09,P19,37,46,0,110
2027-09-10,P19,44,113,0,110
2027-09-11,P19,46,51,0,110
2027-09-12,P19,52,95,0,110
2027-09-13,P19,29,112,0,110
2027-09-14,P19,32,79,0,110
2027-09-15,P19,32,119,0,110
2027-09-16,P19,44,64,0,110
2027-09-17,P19,37,69,0,110
2027-09-18,P19,49,54,0,110
2027-09-19,P19,36,79,0,110
2027-09-20,P19,42,75,0,110
2027-09-21,P19,37,104,0,110
2027-09-22,P19,37,61,0,110
2027-09-23,P19,49,81,0,110
2027-09-24,P19,31,83,0,110
2027-09-25,P19,34,90,0,110
2027-09-26,P19,37,112,0,110
2027-09-27,P19,26,86,0,110
2027-09-28,P19,30,43,0,110
2027-09-29,P19,37,128,0,110
2027-09-30,P19,40,108,0,110
2027-10-01,P19,64,64,1,110
2027-10-02,P19,80,100,1,110
2027-10-03,P19,57,59,0,110
2027-10-04,P19,39,97,0,110
2027-10-05,P19,44,67,0,110
2027-10-06,P19,61,56,0,110
2027-10-07,P19,37,62,0,110
2027-10-08,P19,51,48,1,110
2027-10-09,P19,82,137,1,110
2027-10-10,P19,42,64,0,110
2027-10-11,P19,34,46,0,110
2027-10-12,P19,42,55,0,110
2027-10-13,P19,42,72,0,110
2027-10-14,P19,44,138,0,110
2027-10-15,P19,58,97,1,110
2027-10-16,P19,67,76,1,110
2027-10-17,P19,58,98,0,110
2027-10-18,P19,34,111,0,110
2027-10-19,P19,34,49,0,110
2027-10-20,P19,66,91,1,110
2027-10-21,P19,80,135,1,110
2027-10-22,P19,87,89,1,110
2027-10-23,P19,103,100,1,110
2027-10-24,P19,89,89,1,110
2027-10-25,P19,57,82,1,110
2027-10-26,P19,37,109,0,110
2027-10-27,P19,46,54,0,110
2027-10-28,P19,58,83,0,110
2027-10-29,P19,51,77,1,110
2027-10-30,P19,70,103,1,110
2027-10-31,P19,76,88,0,110
2027-11-01,P19,84,93,1,110
2027-11-02,P19,91,115,1,110
2027-11-03,P19,95,106,1,110
2027-11-04,P19,53,98,0,110
2027-11-05,P19,42,105,0,110
2027-11-06,P19,41,54,0,110
2027-11-07,P19,46,93,0,110
2027-11-08,P19,28,139,0,110
2027-11-09,P19,40,43,0,110
2027-11-10,P19,44,132,0,110
2027-11-11,P19,39,44,0,110
2027-11-12,P19,41,45,0,110
2027-11-13,P19,59,89,0,110
2027-11-14,P19,51,71,0,110
2027-11-15,P19,52,127,0,110
2027-11-16,P19,41,118,0,110
2027-11-17,P19,50,107,0,110
2027-11-18,P19,37,95,0,110
2027-11-19,P19,50,108,0,110
2027-11-20,P19,61,67,0,110
2027-11-21,P19,45,138,0,110
2027-11-22,P19,61,99,0,110
2027-11-23,P19,45,57,0,110
2027-11-24,P19,43,79,0,110
2027-11-25,P19,41,114,0,110
2027-11-26,P19,59,72,0,110
2027-11-27,P19,55,89,0,110
2027-11-28,P19,54,129,0,110
2027-11-29,P19,47,83,0,110
2027-11-30,P19,42,71,0,110
2027-12-01,P19,59,92,0,110
2027-12-02,P19,50,57,0,110
2027-12-03,P19,47,72,0,110
2027-12-04,P19,52,66,0,110
2027-12-05,P19,62,122,0,110
2027-12-06,P19,33,90,0,110
2027-12-07,P19,38,110,0,110
2027-12-08,P19,38,109,0,110
2027-12-09,P19,47,108,0,110
2027-12-10,P19,40,94,0,110
2027-12-11,P19,63,76,0,110
2027-12-12,P19,38,77,0,110
2027-12-13,P19,46,66,0,110
2027-12-14,P19,38,63,0,110
2027-12-15,P19,54,85,0,110
2027-12-16,P19,65,115,0,110
2027-12-17,P19,40,62,0,110
2027-12-18,P19,51,75,0,110
2027-12-19,P19,57,131,0,110
2027-12-20,P19,46,137,0,110
2027-12-21,P19,44,100,0,110
2027-12-22,P19,37,59,0,110
2027-12-23,P19,37,63,0,110
2027-12-24,P19,53,70,0,110
2027-12-25,P19,42,93,0,110
2027-12-26,P19,55,78,0,110
2027-12-27,P19,39,36,0,110
2027-12-28,P19,40,86,0,110
2027-12-29,P19,47,56,0,110
2027-12-30,P19,42,65,0,110
2027-12-31,P19,51,63,0,110
2026-01-01,P20,5,103,0,160
2026-01-02,P20,5,117,0,160
2026-01-03,P20,9,87,0,160
2026-01-04,P20,9,77,0,160
2026-01-05,P20,7,15,0,160
2026-01-06,P20,6,37,0,160
2026-01-07,P20,4,97,0,160
2026-01-08,P20,5,34,0,160
2026-01-09,P20,6,37,0,160
2026-01-10,P20,11,31,0,160
2026-01-11,P20,13,68,0,160
2026-01-12,P20,7,112,0,160
2026-01-13,P20,17,138,1,160
2026-01-14,P20,10,130,1,160
2026-01-15,P20,16,14,1,160
2026-01-16,P20,19,25,1,160
2026-01-17,P20,10,43,0,160
2026-01-18,P20,5,113,0,160
2026-01-19,P20,5,93,0,160
2026-01-20,P20,11,37,0,160
2026-01-21,P20,12,47,0,160
2026-01-22,P20,7,117,0,160
2026-01-23,P20,8,112,0,160
2026-01-24,P20,8,35,0,160
2026-01-25,P20,10,72,0,160
2026-01-26,P20,9,32,0,160
2026-01-27,P20,13,96,0,160
2026-01-28,P20,16,128,0,160
2026-01-29,P20,11,45,0,160
2026-01-30,P20,16,116,0,160
2026-01-31,P20,9,125,0,160
2026-02-01,P20,11,112,0,160
2026-02-02,P20,12,57,0,160
2026-02-03,P20,8,133,0,160
2026-02-04,P20,9,34,0,160
